MONTH,DAY_OF_WEEK,DEP_DEL15,CONCURRENT_FLIGHTS,CARRIER_NAME,FLT_ATTENDANTS_PER_PASS,GROUND_SERV_PER_PASS,PLANE_AGE,SNOW,AWND
3,4,1,27,United Air Lines Inc.,0.0002538042406215,0.0002289854734932,17,0.0,14.99
10,3,0,29,SkyWest Airlines Inc.,3.419267401443636e-05,9.900278805864172e-05,1,0.0,9.17
12,1,0,12,American Airlines Inc.,9.82082928995461e-05,0.000177287219593,7,0.0,8.28
11,6,0,21,"Midwest Airline, Inc.",1.25293581928874e-06,0.0001238227442279,5,0.0,4.7
11,6,0,7,American Eagle Airlines Inc.,0.000348407665605,0.000106867151749,3,0.0,8.72
6,4,1,6,Southwest Airlines Co.,6.178236301460919e-05,9.88941230999822e-05,14,0.0,11.18
5,2,0,11,American Airlines Inc.,9.82082928995461e-05,0.000177287219593,20,0.0,4.92
3,3,1,62,American Airlines Inc.,9.82082928995461e-05,0.000177287219593,4,0.0,16.11
8,2,1,55,"Midwest Airline, Inc.",1.25293581928874e-06,0.0001238227442279,2,0.0,8.05
7,7,0,28,Delta Air Lines Inc.,0.0001441658849878,0.0001486602009422,17,0.0,5.82
3,5,0,29,Delta Air Lines Inc.,0.0001441658849878,0.0001486602009422,28,0.0,21.03
7,4,0,27,Delta Air Lines Inc.,0.0001441658849878,0.0001486602009422,3,0.0,8.28
9,5,0,3,JetBlue Airways,0.0001600389254787,0.0001268661761139,12,0.0,2.68
6,7,0,27,Delta Air Lines Inc.,0.0001441658849878,0.0001486602009422,21,0.0,8.5
4,4,0,5,SkyWest Airlines Inc.,3.419267401443636e-05,9.900278805864172e-05,2,0.0,5.82
5,1,0,29,Southwest Airlines Co.,6.178236301460919e-05,9.88941230999822e-05,16,0.0,10.51
6,3,1,30,Delta Air Lines Inc.,0.0001441658849878,0.0001486602009422,21,0.0,6.04
7,4,1,10,American Airlines Inc.,9.82082928995461e-05,0.000177287219593,6,0.0,8.05
5,4,0,46,United Air Lines Inc.,0.0002538042406215,0.0002289854734932,18,0.0,11.18
6,2,1,23,Southwest Airlines Co.,6.178236301460919e-05,9.88941230999822e-05,14,0.0,5.14
9,3,0,24,American Airlines Inc.,9.82082928995461e-05,0.000177287219593,18,0.0,9.17
7,3,0,24,United Air Lines Inc.,0.0002538042406215,0.0002289854734932,20,0.0,8.05
3,6,0,23,Alaska Airlines Inc.,3.233146156611231e-05,0.0001746014497265,11,0.0,11.63
4,6,0,23,Southwest Airlines Co.,6.178236301460919e-05,9.88941230999822e-05,14,0.0,14.09
10,2,1,21,Southwest Airlines Co.,6.178236301460919e-05,9.88941230999822e-05,9,0.0,10.07
5,7,0,62,Delta Air Lines Inc.,0.0001441658849878,0.0001486602009422,1,0.0,4.47
3,5,0,21,American Airlines Inc.,9.82082928995461e-05,0.000177287219593,19,0.0,5.82
9,1,0,46,Southwest Airlines Co.,6.178236301460919e-05,9.88941230999822e-05,6,0.0,7.16
7,2,0,15,Endeavor Air Inc.,0.0,9.351277617445625e-05,15,0.0,5.82
8,4,0,25,Mesa Airlines Inc.,0.0,9.131157116170832e-05,16,0.0,5.82
9,7,0,8,Comair Inc.,0.0,8.999810569042966e-05,16,0.0,7.16
3,2,0,84,Southwest Airlines Co.,6.178236301460919e-05,9.88941230999822e-05,5,0.0,6.04
1,6,0,41,American Airlines Inc.,9.82082928995461e-05,0.000177287219593,10,0.0,4.47
8,1,1,26,Alaska Airlines Inc.,3.233146156611231e-05,0.0001746014497265,12,0.0,5.82
10,6,1,8,American Airlines Inc.,9.82082928995461e-05,0.000177287219593,6,0.0,6.49
7,3,0,8,Southwest Airlines Co.,6.178236301460919e-05,9.88941230999822e-05,13,0.0,7.83
7,2,1,21,JetBlue Airways,0.0001600389254787,0.0001268661761139,4,0.0,8.05
8,6,0,9,"Midwest Airline, Inc.",1.25293581928874e-06,0.0001238227442279,4,0.0,3.36
8,3,1,7,American Airlines Inc.,9.82082928995461e-05,0.000177287219593,9,0.0,2.91
7,1,1,5,Comair Inc.,0.0,8.999810569042966e-05,15,0.0,4.47
3,6,1,24,Spirit Air Lines,9.173723925704242e-06,0.0001246510730715,11,4.5,10.07
2,3,0,10,Southwest Airlines Co.,6.178236301460919e-05,9.88941230999822e-05,17,0.0,5.82
8,1,1,33,Endeavor Air Inc.,0.0,9.351277617445625e-05,10,0.0,4.25
9,2,0,90,United Air Lines Inc.,0.0002538042406215,0.0002289854734932,11,0.0,9.4
7,4,0,11,Southwest Airlines Co.,6.178236301460919e-05,9.88941230999822e-05,12,0.0,10.96
8,1,0,69,"Midwest Airline, Inc.",1.25293581928874e-06,0.0001238227442279,14,0.0,8.28
9,6,0,25,American Airlines Inc.,9.82082928995461e-05,0.000177287219593,21,0.0,9.84
12,6,0,57,American Airlines Inc.,9.82082928995461e-05,0.000177287219593,15,0.0,6.71
11,6,0,14,Southwest Airlines Co.,6.178236301460919e-05,9.88941230999822e-05,13,0.0,13.2
12,7,0,64,Delta Air Lines Inc.,0.0001441658849878,0.0001486602009422,1,0.0,4.92
5,5,0,41,Southwest Airlines Co.,6.178236301460919e-05,9.88941230999822e-05,16,0.0,9.62
2,2,1,57,United Air Lines Inc.,0.0002538042406215,0.0002289854734932,1,0.0,8.28
7,6,0,8,American Airlines Inc.,9.82082928995461e-05,0.000177287219593,6,0.0,3.8
2,1,0,35,Southwest Airlines Co.,6.178236301460919e-05,9.88941230999822e-05,21,0.0,5.14
11,5,0,24,Southwest Airlines Co.,6.178236301460919e-05,9.88941230999822e-05,19,0.0,3.58
2,5,0,8,United Air Lines Inc.,0.0002538042406215,0.0002289854734932,18,0.0,2.91
12,2,0,3,American Airlines Inc.,9.82082928995461e-05,0.000177287219593,2,0.0,5.37
11,7,0,13,Southwest Airlines Co.,6.178236301460919e-05,9.88941230999822e-05,6,0.0,5.37
2,4,0,25,United Air Lines Inc.,0.0002538042406215,0.0002289854734932,7,0.0,8.72
7,7,1,17,Delta Air Lines Inc.,0.0001441658849878,0.0001486602009422,5,0.0,6.71
5,4,1,40,Southwest Airlines Co.,6.178236301460919e-05,9.88941230999822e-05,2,0.0,4.47
8,5,0,5,American Eagle Airlines Inc.,0.000348407665605,0.000106867151749,9,0.0,9.4
12,6,1,28,Alaska Airlines Inc.,3.233146156611231e-05,0.0001746014497265,11,0.0,16.78
1,3,0,7,Alaska Airlines Inc.,3.233146156611231e-05,0.0001746014497265,2,0.0,9.17
1,1,0,34,"Midwest Airline, Inc.",1.25293581928874e-06,0.0001238227442279,11,0.0,9.84
9,7,1,10,Southwest Airlines Co.,6.178236301460919e-05,9.88941230999822e-05,12,0.0,6.04
5,2,1,1,Southwest Airlines Co.,6.178236301460919e-05,9.88941230999822e-05,14,0.0,9.62
8,6,0,34,American Eagle Airlines Inc.,0.000348407665605,0.000106867151749,0,0.0,6.49
11,3,0,29,Delta Air Lines Inc.,0.0001441658849878,0.0001486602009422,1,0.0,16.11
12,6,0,40,Mesa Airlines Inc.,0.0,9.131157116170832e-05,12,0.0,12.53
7,6,1,25,Frontier Airlines Inc.,0.0001157256482767,7.134694872433899e-06,2,0.0,10.51
8,2,0,29,American Airlines Inc.,9.82082928995461e-05,0.000177287219593,6,0.0,5.59
5,4,0,35,United Air Lines Inc.,0.0002538042406215,0.0002289854734932,18,0.0,7.38
2,5,0,8,Hawaiian Airlines Inc.,0.0001204942176112,0.0001978496657113,2,0.0,10.51
9,5,1,32,Alaska Airlines Inc.,3.233146156611231e-05,0.0001746014497265,3,0.0,9.62
9,6,0,15,Endeavor Air Inc.,0.0,9.351277617445625e-05,12,0.0,4.03
3,3,0,6,Frontier Airlines Inc.,0.0001157256482767,7.134694872433899e-06,9,0.0,11.18
10,2,1,28,JetBlue Airways,0.0001600389254787,0.0001268661761139,6,0.0,10.74
6,6,0,19,Delta Air Lines Inc.,0.0001441658849878,0.0001486602009422,1,0.0,8.5
8,1,0,10,Frontier Airlines Inc.,0.0001157256482767,7.134694872433899e-06,3,0.0,2.24
2,7,0,16,Delta Air Lines Inc.,0.0001441658849878,0.0001486602009422,21,0.0,13.2
7,5,0,78,Endeavor Air Inc.,0.0,9.351277617445625e-05,16,0.0,7.38
2,1,0,10,United Air Lines Inc.,0.0002538042406215,0.0002289854734932,23,0.0,16.33
7,3,0,40,SkyWest Airlines Inc.,3.419267401443636e-05,9.900278805864172e-05,1,0.0,14.54
8,1,0,15,Southwest Airlines Co.,6.178236301460919e-05,9.88941230999822e-05,13,0.0,6.93
3,1,0,25,Delta Air Lines Inc.,0.0001441658849878,0.0001486602009422,20,0.0,16.55
3,4,0,72,SkyWest Airlines Inc.,3.419267401443636e-05,9.900278805864172e-05,12,0.0,12.3
8,6,1,19,Southwest Airlines Co.,6.178236301460919e-05,9.88941230999822e-05,14,0.0,6.71
3,4,0,3,Comair Inc.,0.0,8.999810569042966e-05,4,0.0,17.9
9,1,1,15,Southwest Airlines Co.,6.178236301460919e-05,9.88941230999822e-05,14,0.0,7.61
9,3,0,52,Mesa Airlines Inc.,0.0,9.131157116170832e-05,5,0.0,6.93
1,1,0,33,Southwest Airlines Co.,6.178236301460919e-05,9.88941230999822e-05,2,0.0,7.61
10,3,0,8,Southwest Airlines Co.,6.178236301460919e-05,9.88941230999822e-05,5,0.0,2.91
11,1,0,27,American Airlines Inc.,9.82082928995461e-05,0.000177287219593,18,0.0,6.04
3,2,0,19,Southwest Airlines Co.,6.178236301460919e-05,9.88941230999822e-05,1,0.0,10.07
3,7,1,9,SkyWest Airlines Inc.,3.419267401443636e-05,9.900278805864172e-05,8,0.8,6.04
5,1,0,16,SkyWest Airlines Inc.,3.419267401443636e-05,9.900278805864172e-05,19,0.0,6.04
4,5,0,11,Southwest Airlines Co.,6.178236301460919e-05,9.88941230999822e-05,4,0.0,12.3
7,5,0,37,Southwest Airlines Co.,6.178236301460919e-05,9.88941230999822e-05,13,0.0,8.95
12,3,0,6,SkyWest Airlines Inc.,3.419267401443636e-05,9.900278805864172e-05,13,0.0,7.61
2,2,0,4,Comair Inc.,0.0,8.999810569042966e-05,11,0.0,12.08
9,2,0,62,"Midwest Airline, Inc.",1.25293581928874e-06,0.0001238227442279,3,0.0,9.62
7,3,0,91,American Airlines Inc.,9.82082928995461e-05,0.000177287219593,6,0.0,6.93
3,1,0,12,Spirit Air Lines,9.173723925704242e-06,0.0001246510730715,1,0.0,7.16
8,4,0,43,Southwest Airlines Co.,6.178236301460919e-05,9.88941230999822e-05,20,0.0,4.03
6,5,0,37,American Airlines Inc.,9.82082928995461e-05,0.000177287219593,5,0.0,16.78
5,6,0,12,Southwest Airlines Co.,6.178236301460919e-05,9.88941230999822e-05,12,0.0,5.37
6,3,1,59,SkyWest Airlines Inc.,3.419267401443636e-05,9.900278805864172e-05,10,0.0,9.4
5,4,0,12,"Midwest Airline, Inc.",1.25293581928874e-06,0.0001238227442279,14,0.0,13.2
5,3,0,18,Delta Air Lines Inc.,0.0001441658849878,0.0001486602009422,1,0.0,10.07
1,6,0,11,American Airlines Inc.,9.82082928995461e-05,0.000177287219593,6,1.7,5.82
7,6,0,46,American Airlines Inc.,9.82082928995461e-05,0.000177287219593,18,0.0,11.63
1,5,0,3,SkyWest Airlines Inc.,3.419267401443636e-05,9.900278805864172e-05,15,0.0,5.14
5,3,0,56,United Air Lines Inc.,0.0002538042406215,0.0002289854734932,4,0.0,7.83
11,5,0,8,Delta Air Lines Inc.,0.0001441658849878,0.0001486602009422,17,0.0,5.37
7,5,0,21,Southwest Airlines Co.,6.178236301460919e-05,9.88941230999822e-05,5,0.0,7.61
7,1,0,11,SkyWest Airlines Inc.,3.419267401443636e-05,9.900278805864172e-05,1,0.0,12.08
2,7,1,4,Delta Air Lines Inc.,0.0001441658849878,0.0001486602009422,24,0.0,10.51
12,2,0,15,Alaska Airlines Inc.,3.233146156611231e-05,0.0001746014497265,14,0.0,8.72
1,4,0,61,American Airlines Inc.,9.82082928995461e-05,0.000177287219593,6,0.0,4.92
7,1,0,35,American Eagle Airlines Inc.,0.000348407665605,0.000106867151749,21,0.0,4.7
2,3,0,10,Delta Air Lines Inc.,0.0001441658849878,0.0001486602009422,2,0.0,9.84
2,7,0,4,Delta Air Lines Inc.,0.0001441658849878,0.0001486602009422,1,0.0,6.49
6,2,0,39,SkyWest Airlines Inc.,3.419267401443636e-05,9.900278805864172e-05,1,0.0,8.05
5,3,1,22,SkyWest Airlines Inc.,3.419267401443636e-05,9.900278805864172e-05,14,0.0,9.4
1,7,0,17,Southwest Airlines Co.,6.178236301460919e-05,9.88941230999822e-05,3,0.0,7.16
5,2,0,7,United Air Lines Inc.,0.0002538042406215,0.0002289854734932,19,0.0,17.9
12,6,0,19,Delta Air Lines Inc.,0.0001441658849878,0.0001486602009422,18,0.0,5.14
4,7,0,10,SkyWest Airlines Inc.,3.419267401443636e-05,9.900278805864172e-05,15,0.0,7.61
11,6,0,77,Delta Air Lines Inc.,0.0001441658849878,0.0001486602009422,26,0.0,6.04
12,2,1,64,Delta Air Lines Inc.,0.0001441658849878,0.0001486602009422,10,0.0,9.62
1,2,0,58,United Air Lines Inc.,0.0002538042406215,0.0002289854734932,20,0.0,14.54
4,4,1,72,Mesa Airlines Inc.,0.0,9.131157116170832e-05,14,0.0,12.75
2,2,0,48,American Eagle Airlines Inc.,0.000348407665605,0.000106867151749,17,0.0,5.82
9,1,0,3,Delta Air Lines Inc.,0.0001441658849878,0.0001486602009422,29,0.0,13.42
1,6,0,27,Comair Inc.,0.0,8.999810569042966e-05,3,0.0,7.83
4,2,1,33,Alaska Airlines Inc.,3.233146156611231e-05,0.0001746014497265,8,0.0,9.84
10,3,0,89,Endeavor Air Inc.,0.0,9.351277617445625e-05,12,0.0,8.95
11,6,0,20,SkyWest Airlines Inc.,3.419267401443636e-05,9.900278805864172e-05,14,0.0,3.13
6,1,1,13,Southwest Airlines Co.,6.178236301460919e-05,9.88941230999822e-05,9,0.0,10.07
6,4,0,74,Endeavor Air Inc.,0.0,9.351277617445625e-05,5,0.0,5.82
2,3,0,26,SkyWest Airlines Inc.,3.419267401443636e-05,9.900278805864172e-05,4,0.0,5.82
2,3,0,7,Endeavor Air Inc.,0.0,9.351277617445625e-05,11,0.0,14.09
10,2,0,12,Southwest Airlines Co.,6.178236301460919e-05,9.88941230999822e-05,12,0.0,10.74
11,7,0,58,American Airlines Inc.,9.82082928995461e-05,0.000177287219593,10,0.0,10.51
5,6,0,28,Delta Air Lines Inc.,0.0001441658849878,0.0001486602009422,17,0.0,8.95
4,1,0,90,Delta Air Lines Inc.,0.0001441658849878,0.0001486602009422,1,0.0,5.59
9,4,0,6,JetBlue Airways,0.0001600389254787,0.0001268661761139,11,0.0,12.08
9,2,0,60,Comair Inc.,0.0,8.999810569042966e-05,16,0.0,4.47
12,4,0,24,"Midwest Airline, Inc.",1.25293581928874e-06,0.0001238227442279,11,0.0,8.5
3,2,0,9,Mesa Airlines Inc.,0.0,9.131157116170832e-05,17,0.0,6.26
7,3,0,45,United Air Lines Inc.,0.0002538042406215,0.0002289854734932,14,0.0,7.61
10,2,0,23,Southwest Airlines Co.,6.178236301460919e-05,9.88941230999822e-05,2,0.0,7.38
5,5,1,19,Southwest Airlines Co.,6.178236301460919e-05,9.88941230999822e-05,12,0.0,9.4
7,6,1,39,American Airlines Inc.,9.82082928995461e-05,0.000177287219593,3,0.0,5.59
12,5,0,45,Delta Air Lines Inc.,0.0001441658849878,0.0001486602009422,28,0.0,3.36
9,1,0,57,American Airlines Inc.,9.82082928995461e-05,0.000177287219593,19,0.0,4.25
7,2,1,12,Endeavor Air Inc.,0.0,9.351277617445625e-05,10,0.0,6.26
6,6,0,73,American Airlines Inc.,9.82082928995461e-05,0.000177287219593,6,0.0,5.82
11,5,0,16,Spirit Air Lines,9.173723925704242e-06,0.0001246510730715,2,0.0,2.68
9,5,0,49,Southwest Airlines Co.,6.178236301460919e-05,9.88941230999822e-05,15,0.0,6.49
12,2,0,6,JetBlue Airways,0.0001600389254787,0.0001268661761139,15,0.0,6.26
4,1,0,44,Delta Air Lines Inc.,0.0001441658849878,0.0001486602009422,18,0.0,13.65
3,1,0,39,"Midwest Airline, Inc.",1.25293581928874e-06,0.0001238227442279,11,0.0,10.29
3,6,0,29,Southwest Airlines Co.,6.178236301460919e-05,9.88941230999822e-05,20,0.0,7.38
3,5,0,16,Hawaiian Airlines Inc.,0.0001204942176112,0.0001978496657113,1,0.0,15.88
7,4,0,2,Delta Air Lines Inc.,0.0001441658849878,0.0001486602009422,23,0.0,5.14
6,6,0,12,Southwest Airlines Co.,6.178236301460919e-05,9.88941230999822e-05,13,0.0,6.26
8,1,1,24,Delta Air Lines Inc.,0.0001441658849878,0.0001486602009422,1,0.0,9.4
1,4,0,40,American Airlines Inc.,9.82082928995461e-05,0.000177287219593,9,0.0,5.59
7,3,1,2,Delta Air Lines Inc.,0.0001441658849878,0.0001486602009422,28,0.0,4.25
4,4,0,79,American Eagle Airlines Inc.,0.000348407665605,0.000106867151749,15,0.0,16.11
6,2,0,36,Delta Air Lines Inc.,0.0001441658849878,0.0001486602009422,1,0.0,3.8
12,5,0,2,SkyWest Airlines Inc.,3.419267401443636e-05,9.900278805864172e-05,13,0.0,9.17
1,4,0,75,Delta Air Lines Inc.,0.0001441658849878,0.0001486602009422,3,0.0,2.91
8,6,0,55,SkyWest Airlines Inc.,3.419267401443636e-05,9.900278805864172e-05,5,0.0,5.37
12,4,1,38,SkyWest Airlines Inc.,3.419267401443636e-05,9.900278805864172e-05,1,0.0,2.91
8,7,0,62,United Air Lines Inc.,0.0002538042406215,0.0002289854734932,4,0.0,7.38
2,5,0,10,Southwest Airlines Co.,6.178236301460919e-05,9.88941230999822e-05,15,0.0,9.17
8,7,0,66,Comair Inc.,0.0,8.999810569042966e-05,5,0.0,8.5
3,6,0,9,Mesa Airlines Inc.,0.0,9.131157116170832e-05,16,0.0,13.42
2,3,0,30,SkyWest Airlines Inc.,3.419267401443636e-05,9.900278805864172e-05,2,0.0,7.38
5,1,0,18,Delta Air Lines Inc.,0.0001441658849878,0.0001486602009422,4,0.0,8.95
6,3,0,40,SkyWest Airlines Inc.,3.419267401443636e-05,9.900278805864172e-05,15,0.0,6.93
5,1,0,31,American Airlines Inc.,9.82082928995461e-05,0.000177287219593,19,0.0,10.74
7,1,1,9,Southwest Airlines Co.,6.178236301460919e-05,9.88941230999822e-05,17,0.0,4.25
10,7,0,26,Alaska Airlines Inc.,3.233146156611231e-05,0.0001746014497265,4,0.0,2.91
3,2,0,6,Endeavor Air Inc.,0.0,9.351277617445625e-05,15,0.0,18.57
6,4,0,14,"Midwest Airline, Inc.",1.25293581928874e-06,0.0001238227442279,5,0.0,4.92
3,2,0,16,"Midwest Airline, Inc.",1.25293581928874e-06,0.0001238227442279,5,0.0,6.26
4,3,0,49,United Air Lines Inc.,0.0002538042406215,0.0002289854734932,17,0.0,9.62
12,2,1,10,Endeavor Air Inc.,0.0,9.351277617445625e-05,15,0.0,7.38
1,4,0,17,JetBlue Airways,0.0001600389254787,0.0001268661761139,6,0.0,9.62
3,2,0,23,Delta Air Lines Inc.,0.0001441658849878,0.0001486602009422,5,0.0,13.42
10,3,0,56,American Eagle Airlines Inc.,0.000348407665605,0.000106867151749,3,0.0,15.21
6,4,0,28,"Midwest Airline, Inc.",1.25293581928874e-06,0.0001238227442279,4,0.0,5.82
4,1,0,1,Delta Air Lines Inc.,0.0001441658849878,0.0001486602009422,0,0.1,10.07
1,7,0,7,Delta Air Lines Inc.,0.0001441658849878,0.0001486602009422,11,0.0,11.63
7,2,1,35,Delta Air Lines Inc.,0.0001441658849878,0.0001486602009422,4,0.0,7.61
6,6,1,1,Allegiant Air,1.3252580061983644e-05,0.0001077434759039,11,0.0,5.82
1,2,0,28,American Airlines Inc.,9.82082928995461e-05,0.000177287219593,4,0.0,7.83
5,4,0,63,Delta Air Lines Inc.,0.0001441658849878,0.0001486602009422,17,0.0,19.24
11,4,1,10,SkyWest Airlines Inc.,3.419267401443636e-05,9.900278805864172e-05,2,0.0,3.13
3,7,0,18,American Airlines Inc.,9.82082928995461e-05,0.000177287219593,10,0.0,8.5
6,5,0,63,American Airlines Inc.,9.82082928995461e-05,0.000177287219593,6,0.0,7.16
4,1,0,20,Delta Air Lines Inc.,0.0001441658849878,0.0001486602009422,21,0.0,8.05
8,2,0,36,"Midwest Airline, Inc.",1.25293581928874e-06,0.0001238227442279,11,0.0,5.37
1,3,0,20,American Airlines Inc.,9.82082928995461e-05,0.000177287219593,7,0.0,9.84
4,2,1,55,American Airlines Inc.,9.82082928995461e-05,0.000177287219593,2,0.1,7.83
2,5,0,17,Frontier Airlines Inc.,0.0001157256482767,7.134694872433899e-06,1,0.0,6.71
5,1,1,25,American Airlines Inc.,9.82082928995461e-05,0.000177287219593,3,0.0,6.04
5,3,1,8,United Air Lines Inc.,0.0002538042406215,0.0002289854734932,17,0.0,9.4
6,7,0,6,Alaska Airlines Inc.,3.233146156611231e-05,0.0001746014497265,13,0.0,7.61
3,7,0,23,Endeavor Air Inc.,0.0,9.351277617445625e-05,12,0.9,12.75
8,1,0,21,JetBlue Airways,0.0001600389254787,0.0001268661761139,3,0.0,8.28
7,1,0,10,SkyWest Airlines Inc.,3.419267401443636e-05,9.900278805864172e-05,1,0.0,11.18
12,4,0,27,American Airlines Inc.,9.82082928995461e-05,0.000177287219593,20,0.0,8.95
7,6,0,24,Spirit Air Lines,9.173723925704242e-06,0.0001246510730715,12,0.0,8.28
8,4,1,11,American Airlines Inc.,9.82082928995461e-05,0.000177287219593,19,0.0,8.28
7,1,0,47,SkyWest Airlines Inc.,3.419267401443636e-05,9.900278805864172e-05,17,0.0,11.41
10,6,0,20,JetBlue Airways,0.0001600389254787,0.0001268661761139,3,0.0,13.42
5,4,0,10,SkyWest Airlines Inc.,3.419267401443636e-05,9.900278805864172e-05,3,0.0,4.47
6,2,0,10,American Airlines Inc.,9.82082928995461e-05,0.000177287219593,18,0.0,9.4
3,3,1,12,"Midwest Airline, Inc.",1.25293581928874e-06,0.0001238227442279,5,0.0,13.65
7,3,0,73,United Air Lines Inc.,0.0002538042406215,0.0002289854734932,20,0.0,10.51
2,5,0,43,SkyWest Airlines Inc.,3.419267401443636e-05,9.900278805864172e-05,11,0.0,8.28
3,3,0,7,Delta Air Lines Inc.,0.0001441658849878,0.0001486602009422,17,0.0,3.58
8,7,1,25,United Air Lines Inc.,0.0002538042406215,0.0002289854734932,19,0.0,7.83
12,4,0,29,JetBlue Airways,0.0001600389254787,0.0001268661761139,15,0.0,13.42
12,3,0,14,JetBlue Airways,0.0001600389254787,0.0001268661761139,1,0.0,10.51
5,6,0,43,"Midwest Airline, Inc.",1.25293581928874e-06,0.0001238227442279,15,0.0,14.76
8,2,1,27,Atlantic Southeast Airlines,0.0,0.0001998053656534,11,0.0,5.14
8,7,0,11,Endeavor Air Inc.,0.0,9.351277617445625e-05,5,0.0,1.79
10,1,1,32,JetBlue Airways,0.0001600389254787,0.0001268661761139,6,0.0,7.38
9,3,0,61,Comair Inc.,0.0,8.999810569042966e-05,15,0.0,5.82
1,3,0,9,Southwest Airlines Co.,6.178236301460919e-05,9.88941230999822e-05,17,0.1,16.11
7,7,0,19,United Air Lines Inc.,0.0002538042406215,0.0002289854734932,6,0.0,8.5
12,4,1,10,Alaska Airlines Inc.,3.233146156611231e-05,0.0001746014497265,18,0.0,6.04
7,5,0,26,American Airlines Inc.,9.82082928995461e-05,0.000177287219593,2,0.0,15.21
11,5,0,24,Southwest Airlines Co.,6.178236301460919e-05,9.88941230999822e-05,19,0.0,4.25
8,4,0,66,SkyWest Airlines Inc.,3.419267401443636e-05,9.900278805864172e-05,11,0.0,6.49
9,2,0,61,American Airlines Inc.,9.82082928995461e-05,0.000177287219593,8,0.0,12.08
8,7,0,7,SkyWest Airlines Inc.,3.419267401443636e-05,9.900278805864172e-05,1,0.0,1.57
3,2,0,20,American Airlines Inc.,9.82082928995461e-05,0.000177287219593,19,0.0,12.75
10,5,0,16,"Midwest Airline, Inc.",1.25293581928874e-06,0.0001238227442279,11,0.0,6.04
7,5,1,16,Southwest Airlines Co.,6.178236301460919e-05,9.88941230999822e-05,14,0.0,6.26
10,2,0,6,United Air Lines Inc.,0.0002538042406215,0.0002289854734932,11,0.0,3.36
9,7,0,15,Delta Air Lines Inc.,0.0001441658849878,0.0001486602009422,18,0.0,4.47
1,7,0,13,American Airlines Inc.,9.82082928995461e-05,0.000177287219593,11,0.0,5.14
8,2,0,2,Southwest Airlines Co.,6.178236301460919e-05,9.88941230999822e-05,13,0.0,17.67
12,3,0,29,SkyWest Airlines Inc.,3.419267401443636e-05,9.900278805864172e-05,15,0.0,2.68
4,1,0,43,SkyWest Airlines Inc.,3.419267401443636e-05,9.900278805864172e-05,13,0.0,6.49
11,3,0,61,United Air Lines Inc.,0.0002538042406215,0.0002289854734932,19,0.0,8.28
5,5,0,26,Delta Air Lines Inc.,0.0001441658849878,0.0001486602009422,27,0.0,7.38
4,5,0,52,Delta Air Lines Inc.,0.0001441658849878,0.0001486602009422,21,0.0,15.66
12,7,0,12,SkyWest Airlines Inc.,3.419267401443636e-05,9.900278805864172e-05,3,0.0,12.3
11,5,0,43,Delta Air Lines Inc.,0.0001441658849878,0.0001486602009422,19,0.0,7.16
3,6,1,22,Southwest Airlines Co.,6.178236301460919e-05,9.88941230999822e-05,20,0.0,14.99
12,7,1,30,American Airlines Inc.,9.82082928995461e-05,0.000177287219593,11,0.0,20.36
4,4,0,11,American Airlines Inc.,9.82082928995461e-05,0.000177287219593,20,0.0,19.24
8,5,0,1,Spirit Air Lines,9.173723925704242e-06,0.0001246510730715,2,0.0,4.25
1,3,0,12,American Airlines Inc.,9.82082928995461e-05,0.000177287219593,10,0.0,12.3
6,2,0,24,Southwest Airlines Co.,6.178236301460919e-05,9.88941230999822e-05,21,0.0,4.03
11,5,1,59,Delta Air Lines Inc.,0.0001441658849878,0.0001486602009422,1,0.0,13.42
12,1,0,48,SkyWest Airlines Inc.,3.419267401443636e-05,9.900278805864172e-05,18,0.0,4.03
3,2,0,73,Delta Air Lines Inc.,0.0001441658849878,0.0001486602009422,18,0.0,6.04
7,4,0,41,Atlantic Southeast Airlines,0.0,0.0001998053656534,11,0.0,17.0
2,5,1,32,Southwest Airlines Co.,6.178236301460919e-05,9.88941230999822e-05,3,0.0,13.2
11,7,0,22,SkyWest Airlines Inc.,3.419267401443636e-05,9.900278805864172e-05,14,0.0,6.04
8,5,1,56,United Air Lines Inc.,0.0002538042406215,0.0002289854734932,17,0.0,8.28
8,6,1,25,American Airlines Inc.,9.82082928995461e-05,0.000177287219593,25,0.0,6.71
10,5,0,9,American Airlines Inc.,9.82082928995461e-05,0.000177287219593,20,0.0,7.83
7,7,0,29,American Airlines Inc.,9.82082928995461e-05,0.000177287219593,10,0.0,9.17
