,MONTH,DAY_OF_WEEK,DEP_DEL15,CONCURRENT_FLIGHTS,CARRIER_NAME,FLT_ATTENDANTS_PER_PASS,GROUND_SERV_PER_PASS,PLANE_AGE,SNOW,AWND
1774538,4,5,0,52,Delta Air Lines Inc.,0.0001441658849878,0.0001486602009422,18,0.0,15.88
1798693,4,1,0,32,American Airlines Inc.,9.82082928995461e-05,0.000177287219593,18,0.0,17.22
4265462,8,6,0,7,Hawaiian Airlines Inc.,0.0001204942176112,0.0001978496657113,21,0.0,7.61
5607690,11,7,0,12,Southwest Airlines Co.,6.178236301460919e-05,9.88941230999822e-05,7,0.0,1.34
6423327,12,2,0,38,SkyWest Airlines Inc.,3.419267401443636e-05,9.900278805864172e-05,11,0.1,11.86
1517459,4,4,0,71,American Eagle Airlines Inc.,0.000348407665605,0.000106867151749,3,0.0,10.29
3669335,7,1,0,19,Endeavor Air Inc.,0.0,9.351277617445625e-05,15,0.0,7.61
1963537,4,4,0,6,Southwest Airlines Co.,6.178236301460919e-05,9.88941230999822e-05,13,0.0,6.93
6304178,12,5,0,5,Spirit Air Lines,9.173723925704242e-06,0.0001246510730715,2,0.0,12.3
1369223,3,7,0,12,American Airlines Inc.,9.82082928995461e-05,0.000177287219593,20,0.0,5.14
1400182,3,3,0,24,SkyWest Airlines Inc.,3.419267401443636e-05,9.900278805864172e-05,16,0.0,7.61
1485455,3,5,1,7,Mesa Airlines Inc.,0.0,9.131157116170832e-05,10,0.0,6.26
1504830,3,6,0,2,Hawaiian Airlines Inc.,0.0001204942176112,0.0001978496657113,14,0.0,6.71
5596937,11,7,0,31,American Airlines Inc.,9.82082928995461e-05,0.000177287219593,4,0.0,15.88
4737739,9,2,1,14,Southwest Airlines Co.,6.178236301460919e-05,9.88941230999822e-05,11,0.0,5.82
3349950,7,4,0,14,American Eagle Airlines Inc.,0.000348407665605,0.000106867151749,18,0.0,16.33
3632738,7,4,0,10,Delta Air Lines Inc.,0.0001441658849878,0.0001486602009422,18,0.0,7.61
2759349,6,5,1,22,Mesa Airlines Inc.,0.0,9.131157116170832e-05,4,0.0,11.41
4735682,9,6,0,25,Southwest Airlines Co.,6.178236301460919e-05,9.88941230999822e-05,5,0.0,7.38
3242640,7,3,0,31,Southwest Airlines Co.,6.178236301460919e-05,9.88941230999822e-05,16,0.0,6.71
849992,2,3,0,47,Atlantic Southeast Airlines,0.0,0.0001998053656534,18,0.0,10.07
1264274,3,4,1,27,United Air Lines Inc.,0.0002538042406215,0.0002289854734932,17,0.0,14.99
5219575,10,3,0,29,SkyWest Airlines Inc.,3.419267401443636e-05,9.900278805864172e-05,1,0.0,9.17
6284675,12,1,0,12,American Airlines Inc.,9.82082928995461e-05,0.000177287219593,7,0.0,8.28
5487962,11,6,0,21,"Midwest Airline, Inc.",1.25293581928874e-06,0.0001238227442279,5,0.0,4.7
5545945,11,6,0,7,American Eagle Airlines Inc.,0.000348407665605,0.000106867151749,3,0.0,8.72
3011429,6,4,1,6,Southwest Airlines Co.,6.178236301460919e-05,9.88941230999822e-05,14,0.0,11.18
2207497,5,2,0,11,American Airlines Inc.,9.82082928995461e-05,0.000177287219593,20,0.0,4.92
1130400,3,3,1,62,American Airlines Inc.,9.82082928995461e-05,0.000177287219593,4,0.0,16.11
4198015,8,2,1,55,"Midwest Airline, Inc.",1.25293581928874e-06,0.0001238227442279,2,0.0,8.05
3712270,7,7,0,28,Delta Air Lines Inc.,0.0001441658849878,0.0001486602009422,17,0.0,5.82
978848,3,5,0,29,Delta Air Lines Inc.,0.0001441658849878,0.0001486602009422,28,0.0,21.03
3588869,7,4,0,27,Delta Air Lines Inc.,0.0001441658849878,0.0001486602009422,3,0.0,8.28
4634765,9,5,0,3,JetBlue Airways,0.0001600389254787,0.0001268661761139,12,0.0,2.68
2850281,6,7,0,27,Delta Air Lines Inc.,0.0001441658849878,0.0001486602009422,21,0.0,8.5
1557882,4,4,0,5,SkyWest Airlines Inc.,3.419267401443636e-05,9.900278805864172e-05,2,0.0,5.82
2490627,5,1,0,29,Southwest Airlines Co.,6.178236301460919e-05,9.88941230999822e-05,16,0.0,10.51
2815757,6,3,1,30,Delta Air Lines Inc.,0.0001441658849878,0.0001486602009422,21,0.0,6.04
3534555,7,4,1,10,American Airlines Inc.,9.82082928995461e-05,0.000177287219593,6,0.0,8.05
2478679,5,4,0,46,United Air Lines Inc.,0.0002538042406215,0.0002289854734932,18,0.0,11.18
2699269,6,2,1,23,Southwest Airlines Co.,6.178236301460919e-05,9.88941230999822e-05,14,0.0,5.14
4481800,9,3,0,24,American Airlines Inc.,9.82082928995461e-05,0.000177287219593,18,0.0,9.17
3409132,7,3,0,24,United Air Lines Inc.,0.0002538042406215,0.0002289854734932,20,0.0,8.05
1056986,3,6,0,23,Alaska Airlines Inc.,3.233146156611231e-05,0.0001746014497265,11,0.0,11.63
1721060,4,6,0,23,Southwest Airlines Co.,6.178236301460919e-05,9.88941230999822e-05,14,0.0,14.09
5175376,10,2,1,21,Southwest Airlines Co.,6.178236301460919e-05,9.88941230999822e-05,9,0.0,10.07
2374387,5,7,0,62,Delta Air Lines Inc.,0.0001441658849878,0.0001486602009422,1,0.0,4.47
1212941,3,5,0,21,American Airlines Inc.,9.82082928995461e-05,0.000177287219593,19,0.0,5.82
4665763,9,1,0,46,Southwest Airlines Co.,6.178236301460919e-05,9.88941230999822e-05,6,0.0,7.16
3248249,7,2,0,15,Endeavor Air Inc.,0.0,9.351277617445625e-05,15,0.0,5.82
4289142,8,4,0,25,Mesa Airlines Inc.,0.0,9.131157116170832e-05,16,0.0,5.82
4784290,9,7,0,8,Comair Inc.,0.0,8.999810569042966e-05,16,0.0,7.16
1319242,3,2,0,84,Southwest Airlines Co.,6.178236301460919e-05,9.88941230999822e-05,5,0.0,6.04
109672,1,6,0,41,American Airlines Inc.,9.82082928995461e-05,0.000177287219593,10,0.0,4.47
4032884,8,1,1,26,Alaska Airlines Inc.,3.233146156611231e-05,0.0001746014497265,12,0.0,5.82
5034479,10,6,1,8,American Airlines Inc.,9.82082928995461e-05,0.000177287219593,6,0.0,6.49
3566504,7,3,0,8,Southwest Airlines Co.,6.178236301460919e-05,9.88941230999822e-05,13,0.0,7.83
3343133,7,2,1,21,JetBlue Airways,0.0001600389254787,0.0001268661761139,4,0.0,8.05
4213446,8,6,0,9,"Midwest Airline, Inc.",1.25293581928874e-06,0.0001238227442279,4,0.0,3.36
3937973,8,3,1,7,American Airlines Inc.,9.82082928995461e-05,0.000177287219593,9,0.0,2.91
3552493,7,1,1,5,Comair Inc.,0.0,8.999810569042966e-05,15,0.0,4.47
1440970,3,6,1,24,Spirit Air Lines,9.173723925704242e-06,0.0001246510730715,11,4.5,10.07
680059,2,3,0,10,Southwest Airlines Co.,6.178236301460919e-05,9.88941230999822e-05,17,0.0,5.82
3856634,8,1,1,33,Endeavor Air Inc.,0.0,9.351277617445625e-05,10,0.0,4.25
4337269,9,2,0,90,United Air Lines Inc.,0.0002538042406215,0.0002289854734932,11,0.0,9.4
3615896,7,4,0,11,Southwest Airlines Co.,6.178236301460919e-05,9.88941230999822e-05,12,0.0,10.96
3835405,8,1,0,69,"Midwest Airline, Inc.",1.25293581928874e-06,0.0001238227442279,14,0.0,8.28
4733166,9,6,0,25,American Airlines Inc.,9.82082928995461e-05,0.000177287219593,21,0.0,9.84
6225802,12,6,0,57,American Airlines Inc.,9.82082928995461e-05,0.000177287219593,15,0.0,6.71
5901309,11,6,0,14,Southwest Airlines Co.,6.178236301460919e-05,9.88941230999822e-05,13,0.0,13.2
6401393,12,7,0,64,Delta Air Lines Inc.,0.0001441658849878,0.0001486602009422,1,0.0,4.92
2081516,5,5,0,41,Southwest Airlines Co.,6.178236301460919e-05,9.88941230999822e-05,16,0.0,9.62
647911,2,2,1,57,United Air Lines Inc.,0.0002538042406215,0.0002289854734932,1,0.0,8.28
3680474,7,6,0,8,American Airlines Inc.,9.82082928995461e-05,0.000177287219593,6,0.0,3.8
761612,2,1,0,35,Southwest Airlines Co.,6.178236301460919e-05,9.88941230999822e-05,21,0.0,5.14
5423531,11,5,0,24,Southwest Airlines Co.,6.178236301460919e-05,9.88941230999822e-05,19,0.0,3.58
854457,2,5,0,8,United Air Lines Inc.,0.0002538042406215,0.0002289854734932,18,0.0,2.91
6084586,12,2,0,3,American Airlines Inc.,9.82082928995461e-05,0.000177287219593,2,0.0,5.37
5873184,11,7,0,13,Southwest Airlines Co.,6.178236301460919e-05,9.88941230999822e-05,6,0.0,5.37
729585,2,4,0,25,United Air Lines Inc.,0.0002538042406215,0.0002289854734932,7,0.0,8.72
3589907,7,7,1,17,Delta Air Lines Inc.,0.0001441658849878,0.0001486602009422,5,0.0,6.71
2217011,5,4,1,40,Southwest Airlines Co.,6.178236301460919e-05,9.88941230999822e-05,2,0.0,4.47
4176799,8,5,0,5,American Eagle Airlines Inc.,0.000348407665605,0.000106867151749,9,0.0,9.4
6006815,12,6,1,28,Alaska Airlines Inc.,3.233146156611231e-05,0.0001746014497265,11,0.0,16.78
464486,1,3,0,7,Alaska Airlines Inc.,3.233146156611231e-05,0.0001746014497265,2,0.0,9.17
314353,1,1,0,34,"Midwest Airline, Inc.",1.25293581928874e-06,0.0001238227442279,11,0.0,9.84
4501680,9,7,1,10,Southwest Airlines Co.,6.178236301460919e-05,9.88941230999822e-05,12,0.0,6.04
2356268,5,2,1,1,Southwest Airlines Co.,6.178236301460919e-05,9.88941230999822e-05,14,0.0,9.62
3805693,8,6,0,34,American Eagle Airlines Inc.,0.000348407665605,0.000106867151749,0,0.0,6.49
5746190,11,3,0,29,Delta Air Lines Inc.,0.0001441658849878,0.0001486602009422,1,0.0,16.11
6413488,12,6,0,40,Mesa Airlines Inc.,0.0,9.131157116170832e-05,12,0.0,12.53
3580983,7,6,1,25,Frontier Airlines Inc.,0.0001157256482767,7.134694872433899e-06,2,0.0,10.51
4090130,8,2,0,29,American Airlines Inc.,9.82082928995461e-05,0.000177287219593,6,0.0,5.59
2175860,5,4,0,35,United Air Lines Inc.,0.0002538042406215,0.0002289854734932,18,0.0,7.38
951408,2,5,0,8,Hawaiian Airlines Inc.,0.0001204942176112,0.0001978496657113,2,0.0,10.51
4595468,9,5,1,32,Alaska Airlines Inc.,3.233146156611231e-05,0.0001746014497265,3,0.0,9.62
4473146,9,6,0,15,Endeavor Air Inc.,0.0,9.351277617445625e-05,12,0.0,4.03
1446346,3,3,0,6,Frontier Airlines Inc.,0.0001157256482767,7.134694872433899e-06,9,0.0,11.18
5033855,10,2,1,28,JetBlue Airways,0.0001600389254787,0.0001268661761139,6,0.0,10.74
2865634,6,6,0,19,Delta Air Lines Inc.,0.0001441658849878,0.0001486602009422,1,0.0,8.5
3927077,8,1,0,10,Frontier Airlines Inc.,0.0001157256482767,7.134694872433899e-06,3,0.0,2.24
787550,2,7,0,16,Delta Air Lines Inc.,0.0001441658849878,0.0001486602009422,21,0.0,13.2
3318295,7,5,0,78,Endeavor Air Inc.,0.0,9.351277617445625e-05,16,0.0,7.38
576863,2,1,0,10,United Air Lines Inc.,0.0002538042406215,0.0002289854734932,23,0.0,16.33
3535468,7,3,0,40,SkyWest Airlines Inc.,3.419267401443636e-05,9.900278805864172e-05,1,0.0,14.54
3952797,8,1,0,15,Southwest Airlines Co.,6.178236301460919e-05,9.88941230999822e-05,13,0.0,6.93
1200002,3,1,0,25,Delta Air Lines Inc.,0.0001441658849878,0.0001486602009422,20,0.0,16.55
1069613,3,4,0,72,SkyWest Airlines Inc.,3.419267401443636e-05,9.900278805864172e-05,12,0.0,12.3
3987445,8,6,1,19,Southwest Airlines Co.,6.178236301460919e-05,9.88941230999822e-05,14,0.0,6.71
1466579,3,4,0,3,Comair Inc.,0.0,8.999810569042966e-05,4,0.0,17.9
4624038,9,1,1,15,Southwest Airlines Co.,6.178236301460919e-05,9.88941230999822e-05,14,0.0,7.61
4425433,9,3,0,52,Mesa Airlines Inc.,0.0,9.131157116170832e-05,5,0.0,6.93
344228,1,1,0,33,Southwest Airlines Co.,6.178236301460919e-05,9.88941230999822e-05,2,0.0,7.61
5375460,10,3,0,8,Southwest Airlines Co.,6.178236301460919e-05,9.88941230999822e-05,5,0.0,2.91
5584725,11,1,0,27,American Airlines Inc.,9.82082928995461e-05,0.000177287219593,18,0.0,6.04
1045388,3,2,0,19,Southwest Airlines Co.,6.178236301460919e-05,9.88941230999822e-05,1,0.0,10.07
1394513,3,7,1,9,SkyWest Airlines Inc.,3.419267401443636e-05,9.900278805864172e-05,8,0.8,6.04
2563992,5,1,0,16,SkyWest Airlines Inc.,3.419267401443636e-05,9.900278805864172e-05,19,0.0,6.04
1844783,4,5,0,11,Southwest Airlines Co.,6.178236301460919e-05,9.88941230999822e-05,4,0.0,12.3
3253166,7,5,0,37,Southwest Airlines Co.,6.178236301460919e-05,9.88941230999822e-05,13,0.0,8.95
6318084,12,3,0,6,SkyWest Airlines Inc.,3.419267401443636e-05,9.900278805864172e-05,13,0.0,7.61
679637,2,2,0,4,Comair Inc.,0.0,8.999810569042966e-05,11,0.0,12.08
4721784,9,2,0,62,"Midwest Airline, Inc.",1.25293581928874e-06,0.0001238227442279,3,0.0,9.62
3496024,7,3,0,91,American Airlines Inc.,9.82082928995461e-05,0.000177287219593,6,0.0,6.93
1373965,3,1,0,12,Spirit Air Lines,9.173723925704242e-06,0.0001246510730715,1,0.0,7.16
3777239,8,4,0,43,Southwest Airlines Co.,6.178236301460919e-05,9.88941230999822e-05,20,0.0,4.03
3069540,6,5,0,37,American Airlines Inc.,9.82082928995461e-05,0.000177287219593,5,0.0,16.78
2580285,5,6,0,12,Southwest Airlines Co.,6.178236301460919e-05,9.88941230999822e-05,12,0.0,5.37
2829926,6,3,1,59,SkyWest Airlines Inc.,3.419267401443636e-05,9.900278805864172e-05,10,0.0,9.4
2071498,5,4,0,12,"Midwest Airline, Inc.",1.25293581928874e-06,0.0001238227442279,14,0.0,13.2
2402885,5,3,0,18,Delta Air Lines Inc.,0.0001441658849878,0.0001486602009422,1,0.0,10.07
116717,1,6,0,11,American Airlines Inc.,9.82082928995461e-05,0.000177287219593,6,1.7,5.82
3411689,7,6,0,46,American Airlines Inc.,9.82082928995461e-05,0.000177287219593,18,0.0,11.63
485530,1,5,0,3,SkyWest Airlines Inc.,3.419267401443636e-05,9.900278805864172e-05,15,0.0,5.14
2566724,5,3,0,56,United Air Lines Inc.,0.0002538042406215,0.0002289854734932,4,0.0,7.83
5755036,11,5,0,8,Delta Air Lines Inc.,0.0001441658849878,0.0001486602009422,17,0.0,5.37
3626080,7,5,0,21,Southwest Airlines Co.,6.178236301460919e-05,9.88941230999822e-05,5,0.0,7.61
3675959,7,1,0,11,SkyWest Airlines Inc.,3.419267401443636e-05,9.900278805864172e-05,1,0.0,12.08
945753,2,7,1,4,Delta Air Lines Inc.,0.0001441658849878,0.0001486602009422,24,0.0,10.51
6472364,12,2,0,15,Alaska Airlines Inc.,3.233146156611231e-05,0.0001746014497265,14,0.0,8.72
74917,1,4,0,61,American Airlines Inc.,9.82082928995461e-05,0.000177287219593,6,0.0,4.92
3380385,7,1,0,35,American Eagle Airlines Inc.,0.000348407665605,0.000106867151749,21,0.0,4.7
553924,2,3,0,10,Delta Air Lines Inc.,0.0001441658849878,0.0001486602009422,2,0.0,9.84
589996,2,7,0,4,Delta Air Lines Inc.,0.0001441658849878,0.0001486602009422,1,0.0,6.49
3083672,6,2,0,39,SkyWest Airlines Inc.,3.419267401443636e-05,9.900278805864172e-05,1,0.0,8.05
2229031,5,3,1,22,SkyWest Airlines Inc.,3.419267401443636e-05,9.900278805864172e-05,14,0.0,9.4
281793,1,7,0,17,Southwest Airlines Co.,6.178236301460919e-05,9.88941230999822e-05,3,0.0,7.16
2438872,5,2,0,7,United Air Lines Inc.,0.0002538042406215,0.0002289854734932,19,0.0,17.9
6010959,12,6,0,19,Delta Air Lines Inc.,0.0001441658849878,0.0001486602009422,18,0.0,5.14
1864561,4,7,0,10,SkyWest Airlines Inc.,3.419267401443636e-05,9.900278805864172e-05,15,0.0,7.61
5433740,11,6,0,77,Delta Air Lines Inc.,0.0001441658849878,0.0001486602009422,26,0.0,6.04
6085111,12,2,1,64,Delta Air Lines Inc.,0.0001441658849878,0.0001486602009422,10,0.0,9.62
329534,1,2,0,58,United Air Lines Inc.,0.0002538042406215,0.0002289854734932,20,0.0,14.54
1730100,4,4,1,72,Mesa Airlines Inc.,0.0,9.131157116170832e-05,14,0.0,12.75
831801,2,2,0,48,American Eagle Airlines Inc.,0.000348407665605,0.000106867151749,17,0.0,5.82
4380373,9,1,0,3,Delta Air Lines Inc.,0.0001441658849878,0.0001486602009422,29,0.0,13.42
285227,1,6,0,27,Comair Inc.,0.0,8.999810569042966e-05,3,0.0,7.83
1590462,4,2,1,33,Alaska Airlines Inc.,3.233146156611231e-05,0.0001746014497265,8,0.0,9.84
4915571,10,3,0,89,Endeavor Air Inc.,0.0,9.351277617445625e-05,12,0.0,8.95
5503497,11,6,0,20,SkyWest Airlines Inc.,3.419267401443636e-05,9.900278805864172e-05,14,0.0,3.13
3147232,6,1,1,13,Southwest Airlines Co.,6.178236301460919e-05,9.88941230999822e-05,9,0.0,10.07
2972353,6,4,0,74,Endeavor Air Inc.,0.0,9.351277617445625e-05,5,0.0,5.82
753513,2,3,0,26,SkyWest Airlines Inc.,3.419267401443636e-05,9.900278805864172e-05,4,0.0,5.82
599440,2,3,0,7,Endeavor Air Inc.,0.0,9.351277617445625e-05,11,0.0,14.09
5164598,10,2,0,12,Southwest Airlines Co.,6.178236301460919e-05,9.88941230999822e-05,12,0.0,10.74
5600474,11,7,0,58,American Airlines Inc.,9.82082928995461e-05,0.000177287219593,10,0.0,10.51
2367877,5,6,0,28,Delta Air Lines Inc.,0.0001441658849878,0.0001486602009422,17,0.0,8.95
1654456,4,1,0,90,Delta Air Lines Inc.,0.0001441658849878,0.0001486602009422,1,0.0,5.59
4423436,9,4,0,6,JetBlue Airways,0.0001600389254787,0.0001268661761139,11,0.0,12.08
4766200,9,2,0,60,Comair Inc.,0.0,8.999810569042966e-05,16,0.0,4.47
6321082,12,4,0,24,"Midwest Airline, Inc.",1.25293581928874e-06,0.0001238227442279,11,0.0,8.5
1240779,3,2,0,9,Mesa Airlines Inc.,0.0,9.131157116170832e-05,17,0.0,6.26
3537969,7,3,0,45,United Air Lines Inc.,0.0002538042406215,0.0002289854734932,14,0.0,7.61
4910361,10,2,0,23,Southwest Airlines Co.,6.178236301460919e-05,9.88941230999822e-05,2,0.0,7.38
2461589,5,5,1,19,Southwest Airlines Co.,6.178236301460919e-05,9.88941230999822e-05,12,0.0,9.4
3517627,7,6,1,39,American Airlines Inc.,9.82082928995461e-05,0.000177287219593,3,0.0,5.59
6217908,12,5,0,45,Delta Air Lines Inc.,0.0001441658849878,0.0001486602009422,28,0.0,3.36
4666979,9,1,0,57,American Airlines Inc.,9.82082928995461e-05,0.000177287219593,19,0.0,4.25
3278826,7,2,1,12,Endeavor Air Inc.,0.0,9.351277617445625e-05,10,0.0,6.26
2733516,6,6,0,73,American Airlines Inc.,9.82082928995461e-05,0.000177287219593,6,0.0,5.82
5770989,11,5,0,16,Spirit Air Lines,9.173723925704242e-06,0.0001246510730715,2,0.0,2.68
4540735,9,5,0,49,Southwest Airlines Co.,6.178236301460919e-05,9.88941230999822e-05,15,0.0,6.49
6428361,12,2,0,6,JetBlue Airways,0.0001600389254787,0.0001268661761139,15,0.0,6.26
1901225,4,1,0,44,Delta Air Lines Inc.,0.0001441658849878,0.0001486602009422,18,0.0,13.65
978206,3,1,0,39,"Midwest Airline, Inc.",1.25293581928874e-06,0.0001238227442279,11,0.0,10.29
1275959,3,6,0,29,Southwest Airlines Co.,6.178236301460919e-05,9.88941230999822e-05,20,0.0,7.38
1481597,3,5,0,16,Hawaiian Airlines Inc.,0.0001204942176112,0.0001978496657113,1,0.0,15.88
3474506,7,4,0,2,Delta Air Lines Inc.,0.0001441658849878,0.0001486602009422,23,0.0,5.14
2984912,6,6,0,12,Southwest Airlines Co.,6.178236301460919e-05,9.88941230999822e-05,13,0.0,6.26
3898952,8,1,1,24,Delta Air Lines Inc.,0.0001441658849878,0.0001486602009422,1,0.0,9.4
325508,1,4,0,40,American Airlines Inc.,9.82082928995461e-05,0.000177287219593,9,0.0,5.59
3499759,7,3,1,2,Delta Air Lines Inc.,0.0001441658849878,0.0001486602009422,28,0.0,4.25
1629623,4,4,0,79,American Eagle Airlines Inc.,0.000348407665605,0.000106867151749,15,0.0,16.11
2881179,6,2,0,36,Delta Air Lines Inc.,0.0001441658849878,0.0001486602009422,1,0.0,3.8
6209262,12,5,0,2,SkyWest Airlines Inc.,3.419267401443636e-05,9.900278805864172e-05,13,0.0,9.17
258112,1,4,0,75,Delta Air Lines Inc.,0.0001441658849878,0.0001486602009422,3,0.0,2.91
3812150,8,6,0,55,SkyWest Airlines Inc.,3.419267401443636e-05,9.900278805864172e-05,5,0.0,5.37
6203644,12,4,1,38,SkyWest Airlines Inc.,3.419267401443636e-05,9.900278805864172e-05,1,0.0,2.91
3813316,8,7,0,62,United Air Lines Inc.,0.0002538042406215,0.0002289854734932,4,0.0,7.38
803447,2,5,0,10,Southwest Airlines Co.,6.178236301460919e-05,9.88941230999822e-05,15,0.0,9.17
4097207,8,7,0,66,Comair Inc.,0.0,8.999810569042966e-05,5,0.0,8.5
1369609,3,6,0,9,Mesa Airlines Inc.,0.0,9.131157116170832e-05,16,0.0,13.42
612932,2,3,0,30,SkyWest Airlines Inc.,3.419267401443636e-05,9.900278805864172e-05,2,0.0,7.38
2433842,5,1,0,18,Delta Air Lines Inc.,0.0001441658849878,0.0001486602009422,4,0.0,8.95
3037388,6,3,0,40,SkyWest Airlines Inc.,3.419267401443636e-05,9.900278805864172e-05,15,0.0,6.93
2318725,5,1,0,31,American Airlines Inc.,9.82082928995461e-05,0.000177287219593,19,0.0,10.74
3237481,7,1,1,9,Southwest Airlines Co.,6.178236301460919e-05,9.88941230999822e-05,17,0.0,4.25
4974762,10,7,0,26,Alaska Airlines Inc.,3.233146156611231e-05,0.0001746014497265,4,0.0,2.91
1143960,3,2,0,6,Endeavor Air Inc.,0.0,9.351277617445625e-05,15,0.0,18.57
2603731,6,4,0,14,"Midwest Airline, Inc.",1.25293581928874e-06,0.0001238227442279,5,0.0,4.92
1160271,3,2,0,16,"Midwest Airline, Inc.",1.25293581928874e-06,0.0001238227442279,5,0.0,6.26
1935685,4,3,0,49,United Air Lines Inc.,0.0002538042406215,0.0002289854734932,17,0.0,9.62
6186839,12,2,1,10,Endeavor Air Inc.,0.0,9.351277617445625e-05,15,0.0,7.38
337254,1,4,0,17,JetBlue Airways,0.0001600389254787,0.0001268661761139,6,0.0,9.62
968792,3,2,0,23,Delta Air Lines Inc.,0.0001441658849878,0.0001486602009422,5,0.0,13.42
4875723,10,3,0,56,American Eagle Airlines Inc.,0.000348407665605,0.000106867151749,3,0.0,15.21
2693401,6,4,0,28,"Midwest Airline, Inc.",1.25293581928874e-06,0.0001238227442279,4,0.0,5.82
1969639,4,1,0,1,Delta Air Lines Inc.,0.0001441658849878,0.0001486602009422,0,0.1,10.07
138151,1,7,0,7,Delta Air Lines Inc.,0.0001441658849878,0.0001486602009422,11,0.0,11.63
3346941,7,2,1,35,Delta Air Lines Inc.,0.0001441658849878,0.0001486602009422,4,0.0,7.61
3139374,6,6,1,1,Allegiant Air,1.3252580061983644e-05,0.0001077434759039,11,0.0,5.82
34737,1,2,0,28,American Airlines Inc.,9.82082928995461e-05,0.000177287219593,4,0.0,7.83
2067839,5,4,0,63,Delta Air Lines Inc.,0.0001441658849878,0.0001486602009422,17,0.0,19.24
5578296,11,4,1,10,SkyWest Airlines Inc.,3.419267401443636e-05,9.900278805864172e-05,2,0.0,3.13
968365,3,7,0,18,American Airlines Inc.,9.82082928995461e-05,0.000177287219593,10,0.0,8.5
2831449,6,5,0,63,American Airlines Inc.,9.82082928995461e-05,0.000177287219593,6,0.0,7.16
1691251,4,1,0,20,Delta Air Lines Inc.,0.0001441658849878,0.0001486602009422,21,0.0,8.05
3932908,8,2,0,36,"Midwest Airline, Inc.",1.25293581928874e-06,0.0001238227442279,11,0.0,5.37
98712,1,3,0,20,American Airlines Inc.,9.82082928995461e-05,0.000177287219593,7,0.0,9.84
1585140,4,2,1,55,American Airlines Inc.,9.82082928995461e-05,0.000177287219593,2,0.1,7.83
858162,2,5,0,17,Frontier Airlines Inc.,0.0001157256482767,7.134694872433899e-06,1,0.0,6.71
2186312,5,1,1,25,American Airlines Inc.,9.82082928995461e-05,0.000177287219593,3,0.0,6.04
2360180,5,3,1,8,United Air Lines Inc.,0.0002538042406215,0.0002289854734932,17,0.0,9.4
3090816,6,7,0,6,Alaska Airlines Inc.,3.233146156611231e-05,0.0001746014497265,13,0.0,7.61
1014228,3,7,0,23,Endeavor Air Inc.,0.0,9.351277617445625e-05,12,0.9,12.75
3900259,8,1,0,21,JetBlue Airways,0.0001600389254787,0.0001268661761139,3,0.0,8.28
3425072,7,1,0,10,SkyWest Airlines Inc.,3.419267401443636e-05,9.900278805864172e-05,1,0.0,11.18
6299332,12,4,0,27,American Airlines Inc.,9.82082928995461e-05,0.000177287219593,20,0.0,8.95
3470905,7,6,0,24,Spirit Air Lines,9.173723925704242e-06,0.0001246510730715,12,0.0,8.28
4196715,8,4,1,11,American Airlines Inc.,9.82082928995461e-05,0.000177287219593,19,0.0,8.28
3591462,7,1,0,47,SkyWest Airlines Inc.,3.419267401443636e-05,9.900278805864172e-05,17,0.0,11.41
5130027,10,6,0,20,JetBlue Airways,0.0001600389254787,0.0001268661761139,3,0.0,13.42
2417079,5,4,0,10,SkyWest Airlines Inc.,3.419267401443636e-05,9.900278805864172e-05,3,0.0,4.47
2888143,6,2,0,10,American Airlines Inc.,9.82082928995461e-05,0.000177287219593,18,0.0,9.4
1326921,3,3,1,12,"Midwest Airline, Inc.",1.25293581928874e-06,0.0001238227442279,5,0.0,13.65
3401706,7,3,0,73,United Air Lines Inc.,0.0002538042406215,0.0002289854734932,20,0.0,10.51
